Order ID,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-109730,Second Class,Home Office,India,Kolkata,West Bengal,South,Furniture,Binders,51954.4,10,0.1,4313.35
ORD-109731,First Class,Consumer,India,Hyderabad,Delhi,North,Technology,Accessories,NA,5,0.05,
ORD-109732,,Consumer,India,Mumbai,Maharashtra,East,Furniture,Binders,32526.05,7,0.2,-2589.54
ORD-109733,Same Day,Home Office,India,Kolkata,West Bengal,West,Office Supplies,Accessories,463.35,,0.3,-84.79
ORD-109734,First Class,Home Office,India,Bangalore,Telangana,South,Office Supplies,Accessories,23394.16,1,0.1,2538.02
ORD-109735,First Class,Corporate,India,Mumbai,Karnataka,South,Furniture,Phones,14754.18,6,0.05,2674.9
ORD-109736,Second Class,,India,Hyderabad,Karnataka,West,,Binders,36294.15,4,0.05,3697.84
ORD-109737,Same Day,Consumer,India,Hyderabad,Karnataka,West,Furniture,Storage,49944.5,2,0,3321.55
ORD-109738,Same Day,Home Office,India,Mumbai,Maharashtra,Central,Furniture,Tables,34691.22,8,0.3,-6333.26
ORD-109739,Same Day,Corporate,India,,Maharashtra,South,Technology,Chairs,1999.3,10,0.05,57.35
ORD-109740,Same Day,Corporate,India,Chennai,West Bengal,West,Furniture,Storage,23551.16,1,0.05,2122.43
ORD-109741,First Class,Consumer,India,Bangalore,Karnataka,South,Technology,Tables,51741.08,8,0.05,3706.69
ORD-109742,First Class,,India,Delhi,Tamil Nadu,West,Office Supplies,Binders,36454.47,8,0.3,-4409.93
ORD-109743,First Class,Home Office,India,,Tamil Nadu,East,Technology,Binders,14788.91,8,0.1,1227.91
ORD-109744,First Class,Corporate,India,Chennai,Tamil Nadu,North,Furniture,Tables,21669.57,7,0.05,962.75
ORD-109745,First Class,Corporate,India,Mumbai,Karnataka,East,Office Supplies,Tables,52031.54,8,0.3,-8222.09
ORD-109746,Second Class,Corporate,India,Kolkata,Maharashtra,South,Technology,Storage,10576.88,2,0.3,-1413.54
ORD-109747,Same Day,Corporate,India,Chennai,Delhi,East,Office Supplies,Phones,23674.43,8,0.3,-1550.77
ORD-109748,Standard Class,Home Office,India,Kolkata,West Bengal,West,Technology,Phones,23470.17,9,0.05,3131.76
ORD-109749,First Class,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Accessories,9653.95,3,0.2,-812.83
ORD-109750,Same Day,Corporate,India,Mumbai,Maharashtra,East,Furniture,Storage,25942.67,8,0.3,-4863.63
ORD-109751,Second Class,Corporate,India,Kolkata,Maharashtra,South,Furniture,Binders,24465.85,2,0.1,1101.84
ORD-109752,First Class,Consumer,India,Hyderabad,Telangana,North,Office Supplies,Tables,43199.68,8,0.05,2492.49
ORD-109753,Same Day,Corporate,India,Chennai,Karnataka,,Furniture,Phones,17957.81,3,,2582
ORD-109754,First Class,Consumer,India,Mumbai,West Bengal,East,Office Supplies,Storage,11492.49,8,0.05,699.84
ORD-109755,Standard Class,Corporate,India,Chennai,Karnataka,West,Technology,,49776.24,8,0.1,3432.64
ORD-109756,Standard Class,Corporate,India,Chennai,Karnataka,North,Technology,Chairs,NA,6,0.1,
ORD-109757,Second Class,Consumer,India,Kolkata,West Bengal,West,Technology,Accessories,19846.56,10,0.1,2768.68
ORD-109758,Same Day,Home Office,India,Mumbai,Karnataka,Central,Furniture,Tables,25663.04,1,0.05,5043.24
ORD-109759,First Class,,India,Bangalore,,,Furniture,Chairs,12830.89,1,,1564.72
ORD-109760,First Class,Corporate,India,Delhi,,North,Office Supplies,Storage,2692.62,8,,622.87
ORD-109761,Standard Class,,India,Mumbai,West Bengal,,Office Supplies,Storage,680.39,5,0.3,-119.66
ORD-109762,Standard Class,Corporate,India,,Tamil Nadu,East,Furniture,Binders,51409.18,5,0.3,-13058.45
ORD-109763,,Corporate,India,Chennai,Karnataka,East,Technology,Chairs,8542.14,11,0,579.99
ORD-109764,Second Class,Corporate,India,Bangalore,Delhi,West,Furniture,Binders,57744.94,4,0,14390.87
ORD-109765,Second Class,Home Office,India,Bangalore,Karnataka,North,Technology,Tables,30886.15,8,0.05,3894.1
ORD-109766,First Class,Consumer,India,Chennai,Delhi,North,,Accessories,41192.18,1,0.2,1360.46
ORD-109767,Same Day,Consumer,India,Mumbai,Maharashtra,Central,Office Supplies,Tables,42089.59,7,0.1,-1230.85
ORD-109768,Second Class,Corporate,India,Hyderabad,Tamil Nadu,North,Technology,Tables,53549.05,1,0.1,-2741.91
ORD-109769,First Class,,India,Hyderabad,Telangana,East,Office Supplies,,NA,9,0.05,
ORD-109770,Second Class,Home Office,India,,Delhi,West,Furniture,Phones,4161.17,5,0,479.77
ORD-109771,Standard Class,Consumer,India,Delhi,Delhi,North,Technology,Binders,41747.71,4,0.1,1684.56
ORD-109772,Same Day,Corporate,India,Bangalore,West Bengal,South,Technology,Tables,39923.65,6,0.2,-4985.67
ORD-109773,Second Class,Home Office,India,Bangalore,Karnataka,East,,Tables,21281.42,3,0.1,412.13
ORD-109774,First Class,Corporate,India,Hyderabad,Karnataka,North,Technology,Tables,57715.93,1,0.3,-15392.77
ORD-109775,First Class,Corporate,India,Kolkata,West Bengal,South,Technology,Tables,6891.42,10,0.05,802.74
ORD-109776,Same Day,Corporate,India,Kolkata,Maharashtra,West,Office Supplies,Tables,45257.69,10,0.3,-7058.43
ORD-109777,Same Day,Corporate,India,Chennai,Tamil Nadu,East,Technology,Storage,24791,4,0.3,-4866.19
ORD-109778,Standard Class,Consumer,India,Kolkata,Maharashtra,East,Office Supplies,Tables,49386.83,8,,7382.34
ORD-109779,Second Class,Corporate,India,Hyderabad,West Bengal,Central,Technology,Binders,32333.78,5,0.05,4541.61
ORD-109780,Second Class,Home Office,India,Delhi,,East,Furniture,Storage,7952.87,11,,246.46
ORD-109781,,Corporate,India,Mumbai,Maharashtra,South,Furniture,Storage,46279.53,9,0,4858.47
ORD-109782,Same Day,Corporate,India,Hyderabad,Telangana,Central,Furniture,Phones,50190.2,4,0.1,6619.91
ORD-109783,Same Day,Corporate,India,Delhi,Karnataka,South,Furniture,Phones,2107.82,5,,215.74
ORD-109784,Second Class,Consumer,India,Hyderabad,Karnataka,East,Office Supplies,Accessories,34542.38,2,0.3,-7496.58
ORD-109785,Standard Class,Corporate,India,Chennai,Telangana,South,Technology,Chairs,34145.4,4,0.1,509.82
ORD-109786,Second Class,Home Office,India,Kolkata,Karnataka,West,Office Supplies,Storage,24564.83,7,0.05,4601.89
ORD-109787,Second Class,Consumer,India,Chennai,Karnataka,South,Technology,Tables,42204.76,4,,7977.5
ORD-109788,Standard Class,Home Office,India,Delhi,Delhi,North,Furniture,Binders,29043.79,1,,4304.03
ORD-109789,First Class,Home Office,India,Hyderabad,West Bengal,East,Furniture,Binders,34297.47,10,0.2,1514.6
ORD-109790,,Consumer,India,Kolkata,Delhi,,Office Supplies,,7415.47,3,,743.45
ORD-109791,Standard Class,Corporate,India,Chennai,West Bengal,Central,Technology,Binders,9900.29,2,0.3,-1692.28
ORD-109792,,Home Office,India,Mumbai,Maharashtra,,Technology,,40838.75,4,0.1,-1809.28
ORD-109793,First Class,Home Office,India,Hyderabad,Delhi,East,Office Supplies,,31284.21,1,0.3,-6529.12
ORD-109794,Same Day,Home Office,India,Kolkata,Tamil Nadu,North,,Binders,54740.92,1,0.2,-6127.43
ORD-109795,First Class,,India,Kolkata,Telangana,East,Technology,Phones,16326.57,2,0.2,-429.11
ORD-109796,Second Class,Corporate,India,Kolkata,West Bengal,Central,Furniture,Storage,38120.2,11,0.3,-5765.87
ORD-109797,Same Day,Consumer,India,Mumbai,Maharashtra,North,Office Supplies,Storage,14048.91,5,0,1239.2
ORD-109798,Second Class,Consumer,India,Bangalore,Karnataka,West,Office Supplies,Storage,28653.97,7,0.1,380.89
ORD-109799,Second Class,Corporate,India,Kolkata,,South,Technology,,30324.55,5,0,6370.04
ORD-109800,Standard Class,Consumer,India,Delhi,West Bengal,West,Office Supplies,Accessories,4762.5,3,0.2,85.27
ORD-109801,Standard Class,Corporate,India,Hyderabad,Telangana,West,Furniture,Phones,6439.05,4,0.1,45.58
ORD-109802,,Consumer,India,Hyderabad,Tamil Nadu,East,Office Supplies,Phones,54983.92,9,0,2766.71
ORD-109803,First Class,Corporate,India,Bangalore,Telangana,South,Furniture,Phones,15338.26,5,0.1,-188.97
ORD-109804,Standard Class,Corporate,India,Delhi,Tamil Nadu,North,Furniture,Phones,38511.63,6,0,4775.92
ORD-109805,Second Class,Home Office,India,Mumbai,Karnataka,West,Office Supplies,,18992.08,4,0.1,1056.06
ORD-109806,First Class,Consumer,India,Chennai,Tamil Nadu,South,Technology,Binders,21206.94,10,,1267.34
ORD-109807,First Class,Consumer,India,Chennai,Tamil Nadu,Central,Technology,Tables,48718.27,11,0.1,4214.98
ORD-109808,First Class,Consumer,India,Chennai,Karnataka,East,Office Supplies,Binders,52491.27,4,,1604.76
ORD-109809,Standard Class,Corporate,India,Hyderabad,Tamil Nadu,,Technology,Tables,29614.86,2,0.2,-160.34
ORD-109810,Standard Class,,India,Hyderabad,,West,Technology,Storage,35462.37,8,0.05,6615.5
ORD-109811,Standard Class,Consumer,India,Kolkata,Telangana,South,Furniture,Storage,1653.36,4,0.2,-178.43
ORD-109812,Same Day,Consumer,India,,West Bengal,East,Furniture,Phones,55952.48,5,0,12049.55
ORD-109813,Standard Class,Consumer,India,,Maharashtra,Central,Furniture,Phones,21457.41,2,0.1,950.08
ORD-109814,First Class,Home Office,India,,,South,Furniture,Binders,28464.19,,0.3,-6734.63
ORD-109815,Standard Class,Consumer,India,Mumbai,Delhi,West,Office Supplies,Chairs,51282.47,6,0.1,7048.83
ORD-109816,Second Class,Consumer,India,Hyderabad,Karnataka,East,Technology,Storage,36266.73,7,0.3,-4517.44
ORD-109817,Same Day,Corporate,India,Hyderabad,Telangana,East,Office Supplies,Chairs,48564.56,9,0.05,5222.15
ORD-109818,Standard Class,Consumer,India,Delhi,Maharashtra,North,Office Supplies,Chairs,46917.95,6,0,8087.46
ORD-109819,,Home Office,India,Delhi,Telangana,East,Office Supplies,Phones,59004.17,2,0.1,7483.06
ORD-109820,Second Class,Consumer,India,Delhi,Tamil Nadu,South,Furniture,Storage,21046.01,6,0.05,1194.38
ORD-109821,Second Class,Corporate,India,,Maharashtra,,Office Supplies,Binders,34083.23,1,,5407.05
ORD-109822,Second Class,,India,Hyderabad,Delhi,North,Office Supplies,Chairs,36696.25,6,,5366.53
ORD-109823,Standard Class,Home Office,India,Chennai,Maharashtra,West,Furniture,Binders,54013.03,11,0,6717.85
ORD-109824,Same Day,Home Office,India,Chennai,Delhi,West,Office Supplies,Chairs,54574.39,,0.2,-1187.48
ORD-109825,First Class,Home Office,India,Hyderabad,Karnataka,North,Office Supplies,Storage,7282.33,11,0.3,-1622.74
ORD-109826,Second Class,Corporate,India,Kolkata,Telangana,West,Technology,Binders,11327.98,6,0.05,84.26
ORD-109827,Second Class,Home Office,India,Bangalore,Telangana,,Technology,Tables,53200.02,5,0,5319.15
ORD-109828,Second Class,Corporate,India,Hyderabad,Maharashtra,Central,Technology,Chairs,3730.39,8,0.3,-319.58
ORD-109829,Same Day,Consumer,India,Kolkata,West Bengal,Central,Furniture,Accessories,45148.43,10,0.05,6604.78
ORD-109830,Same Day,Corporate,India,,Maharashtra,North,Furniture,Accessories,35611.73,9,0.1,-1837.81
ORD-109831,First Class,Consumer,India,Hyderabad,Telangana,Central,Technology,Phones,50077.35,3,0.3,-3717.53
ORD-109832,Standard Class,Home Office,India,Hyderabad,Delhi,South,Furniture,Binders,57733.05,3,0.2,-4656.4
ORD-109833,Same Day,Consumer,India,Bangalore,Telangana,West,Technology,Chairs,4259.29,3,0,952.31
ORD-109834,First Class,Corporate,India,Chennai,,East,Office Supplies,Storage,33685.1,6,0.05,-589.96
ORD-109835,Same Day,Corporate,India,,Maharashtra,South,Technology,Chairs,43125.56,10,,6548.64
ORD-109836,Standard Class,Consumer,India,Hyderabad,Maharashtra,South,Office Supplies,Chairs,16537.81,2,0.05,978.8
ORD-109837,First Class,,India,,Maharashtra,South,Technology,Tables,4231.97,9,0.3,-1019.16
ORD-109838,First Class,Consumer,India,Bangalore,Tamil Nadu,East,Technology,Tables,20212.54,,0.2,-301.21
ORD-109839,Same Day,Corporate,India,Kolkata,Telangana,North,Office Supplies,Tables,33747.63,8,0.1,2720.27
ORD-109840,,Corporate,India,Chennai,Maharashtra,North,,Accessories,33192.21,4,0.05,4350.28
ORD-109841,Standard Class,Corporate,India,Mumbai,Telangana,West,Furniture,Binders,3906.25,2,0.05,414.05
ORD-109842,Standard Class,Home Office,India,Delhi,Telangana,West,Office Supplies,Chairs,22266.94,2,,3978.98
ORD-109843,First Class,Consumer,India,Bangalore,Maharashtra,Central,Office Supplies,Binders,12246.48,4,0.1,1195.28
ORD-109844,Standard Class,,India,Delhi,West Bengal,South,Furniture,,27746.28,10,0.3,-5663.1
ORD-109845,,Consumer,India,Bangalore,,North,,,12995.02,1,,1621.43
ORD-109846,,Corporate,India,Hyderabad,Maharashtra,Central,Office Supplies,Storage,56344.65,3,0.1,3643.31
ORD-109847,First Class,Consumer,India,Chennai,West Bengal,South,Technology,Binders,54117.36,9,0.3,-12768.05
ORD-109848,Standard Class,Consumer,India,Mumbai,Maharashtra,Central,Office Supplies,,1407.44,9,0.05,53.13
ORD-109849,Standard Class,Corporate,India,Mumbai,Delhi,North,Furniture,Binders,9215.31,3,0.05,1169.92
ORD-109850,Standard Class,Home Office,India,Chennai,Delhi,Central,,Phones,45882.64,1,,7081.62
ORD-109851,First Class,Corporate,India,Hyderabad,West Bengal,South,Office Supplies,,55442.3,2,0.05,-653.77
ORD-109852,First Class,Corporate,India,Kolkata,Tamil Nadu,East,Furniture,Tables,3451.42,7,0.1,45.54
ORD-109853,Standard Class,,India,Bangalore,Telangana,West,,Storage,NA,5,0.3,
ORD-109854,Standard Class,Home Office,India,Hyderabad,Telangana,Central,Office Supplies,,16614.9,3,0.2,-82.03
ORD-109855,Standard Class,Home Office,India,Mumbai,Tamil Nadu,East,Furniture,,3683.95,5,0.2,130.82
ORD-109856,First Class,Corporate,India,,Tamil Nadu,South,Furniture,Binders,23805.13,7,0.2,-587.28
ORD-109857,Same Day,Home Office,India,Bangalore,Tamil Nadu,West,Technology,Tables,48955.91,3,0.2,-3743.3
ORD-109858,Same Day,Corporate,India,,Telangana,East,Technology,Binders,7662.99,5,0.1,841.79
ORD-109859,First Class,,India,Chennai,,West,Technology,,42539.04,8,0,4171.76
ORD-109860,Same Day,Home Office,India,Delhi,Tamil Nadu,East,Technology,Accessories,7038.44,9,0,1210.77
ORD-109861,Standard Class,Corporate,India,Mumbai,Delhi,East,Furniture,Accessories,50705.28,6,None,8422.48
ORD-109862,Second Class,Home Office,India,Chennai,Karnataka,West,Office Supplies,Storage,32495.36,9,0,4931.51
ORD-109863,Same Day,Home Office,India,Hyderabad,Delhi,Central,Office Supplies,Accessories,5562.34,4,,1258.95
ORD-109864,First Class,Home Office,India,Mumbai,,Central,Office Supplies,,NA,4,,
ORD-109865,,Home Office,India,Chennai,Tamil Nadu,East,Office Supplies,,23632.67,7,0.2,775.23
ORD-109866,Second Class,Corporate,India,Bangalore,Tamil Nadu,West,Office Supplies,Phones,22098.76,2,0,5171.38
ORD-109867,Standard Class,Home Office,India,Kolkata,Tamil Nadu,East,Furniture,Phones,9927.5,11,0.3,-1577.13
ORD-109868,First Class,Corporate,India,Chennai,Telangana,East,Technology,Chairs,30404.05,,0,2183.63
ORD-109869,First Class,Home Office,India,Mumbai,Tamil Nadu,East,Furniture,Binders,10412.81,5,0.3,-2536.43
ORD-109870,Same Day,Corporate,India,Mumbai,Karnataka,North,Technology,Tables,27435.02,7,0.05,1509.38
ORD-109871,Same Day,Corporate,India,Mumbai,,West,Technology,Tables,19985.31,4,,2618.66
ORD-109872,Same Day,Corporate,India,Mumbai,Maharashtra,,Office Supplies,Binders,8872.48,9,0.1,-99.81
ORD-109873,First Class,Corporate,India,Delhi,Tamil Nadu,North,Technology,Storage,52651.24,6,0.1,5637.82
ORD-109874,Standard Class,Consumer,India,Hyderabad,Telangana,Central,Office Supplies,Tables,48897.7,3,0.05,3974.12
ORD-109875,,Corporate,India,Kolkata,Telangana,South,Furniture,Binders,15636.82,9,0.1,-225.91
ORD-109876,Standard Class,Corporate,India,,Tamil Nadu,East,Office Supplies,,30862.64,6,0.2,-214.73
ORD-109877,Same Day,Consumer,India,Chennai,Telangana,East,Office Supplies,,3526.23,7,0.05,505.7
ORD-109878,Same Day,Home Office,India,Mumbai,Delhi,South,Furniture,Phones,48161.53,8,0.2,-5246.74
ORD-109879,Same Day,Home Office,India,Mumbai,West Bengal,South,Technology,Tables,2855.64,5,0.1,-126.83
ORD-109880,Second Class,Consumer,India,Chennai,Delhi,South,Technology,Tables,32850.39,8,,2283.11
ORD-109881,Same Day,,India,Chennai,Delhi,Central,Office Supplies,Phones,NA,1,0,
ORD-109882,Second Class,Corporate,India,Chennai,Maharashtra,West,,,36251.08,3,0.2,-3026.17
ORD-109883,First Class,Consumer,India,Kolkata,,West,Furniture,Storage,53078.2,,0.05,5732.61
ORD-109884,Same Day,Home Office,India,Chennai,West Bengal,North,Furniture,Chairs,56005.15,2,0.2,-348.83
ORD-109885,First Class,Home Office,India,Mumbai,Tamil Nadu,East,Office Supplies,Chairs,54918.4,2,0.1,-3071.59
ORD-109886,Second Class,Home Office,India,Hyderabad,Tamil Nadu,West,Office Supplies,Accessories,9489.65,9,0.2,-375.53
ORD-109887,Second Class,,India,Hyderabad,West Bengal,Central,Office Supplies,Chairs,47373.98,6,0.2,-6098.47
ORD-109888,Standard Class,,India,Chennai,,North,Technology,Tables,1204.83,8,0.2,40.91
,First Class,Corporate,India,,Telangana,East,Technology,Binders,55593.72,1,0.3,-6328.9
ORD-109890,Same Day,Corporate,India,Mumbai,Delhi,Central,Furniture,Binders,21162.8,8,0.1,-398.45
ORD-109891,First Class,Consumer,India,Chennai,Tamil Nadu,,Technology,Accessories,35099.7,10,,1212.91
ORD-109892,First Class,Consumer,India,Chennai,Telangana,West,Office Supplies,Binders,2184.7,7,,131.15
ORD-109893,Second Class,Consumer,India,Kolkata,Maharashtra,East,Technology,Phones,47882.59,1,0,5185.04
ORD-109894,First Class,Consumer,India,Bangalore,,East,Furniture,,19257.88,,0.05,194.68
ORD-109895,Second Class,Corporate,India,Chennai,Telangana,North,Office Supplies,Accessories,1027.42,10,0.1,69.9
ORD-109896,Standard Class,Corporate,India,Bangalore,Telangana,Central,Technology,Binders,37024.15,1,0.1,5423.58
ORD-109897,First Class,Consumer,India,,Maharashtra,Central,Technology,,6936.19,1,0,1153.03
ORD-109898,Second Class,Home Office,India,Delhi,Tamil Nadu,East,Technology,,37041.05,10,0.2,-3883.96
ORD-109899,First Class,Corporate,India,,Karnataka,South,Office Supplies,Tables,5191.2,5,0.05,566.6
ORD-109900,Standard Class,Home Office,India,Bangalore,Karnataka,North,Technology,Storage,18113.84,6,0.3,-3214.74
ORD-109901,Standard Class,Consumer,India,,,South,Technology,Binders,51004.56,5,0.3,-10327.2
ORD-109902,Second Class,Home Office,India,Hyderabad,,South,Technology,Storage,3101.75,10,0.3,-265.25
ORD-109903,Same Day,Consumer,India,Mumbai,,West,Technology,,25711.04,9,0,3122.74
ORD-109904,First Class,Corporate,India,Delhi,Karnataka,North,Technology,Storage,32010.64,1,0.3,-6233.22
ORD-109905,First Class,Corporate,India,Kolkata,Telangana,Central,Office Supplies,Accessories,19704.97,11,0.3,-2716.15
ORD-109906,Standard Class,Corporate,India,Chennai,Tamil Nadu,East,Furniture,Accessories,58903.77,6,0.3,-9815.2
ORD-109907,Second Class,Consumer,India,Bangalore,Tamil Nadu,East,Office Supplies,Phones,34761.21,10,,5177.45
ORD-109908,Standard Class,,India,Hyderabad,Karnataka,,Office Supplies,,44937.32,7,0,8262.24
ORD-109909,Standard Class,Corporate,India,Mumbai,Tamil Nadu,North,Furniture,Accessories,17570.1,4,,2272.35
ORD-109910,Same Day,Corporate,India,Kolkata,Telangana,South,Office Supplies,Tables,37225.44,7,0.3,-9669.79
ORD-109911,Second Class,Corporate,India,Chennai,,North,Technology,,58242.31,6,0.1,8254.79
ORD-109912,Second Class,Corporate,India,Delhi,Tamil Nadu,South,Office Supplies,Tables,9074.42,8,0.1,312.04
ORD-109913,Second Class,Consumer,India,Hyderabad,Maharashtra,Central,Office Supplies,Accessories,NA,11,0,
ORD-109914,First Class,Consumer,India,Chennai,Telangana,Central,Furniture,Phones,49803.12,10,0.05,3864.67
ORD-109915,Standard Class,Consumer,India,,Tamil Nadu,Central,Technology,Accessories,44916.68,2,0.3,-10637.93
ORD-109916,Second Class,Home Office,India,Bangalore,Delhi,South,Technology,Binders,16522.46,4,0.1,-655.67
ORD-109917,Standard Class,Corporate,India,Hyderabad,Tamil Nadu,North,Office Supplies,Chairs,40314.29,2,0,9262.34
ORD-109918,First Class,Consumer,India,,Tamil Nadu,East,Office Supplies,Phones,9808.14,10,,1453.2
ORD-109919,Second Class,Corporate,India,Kolkata,Telangana,Central,Technology,Binders,54959.88,5,,11256.6
ORD-109920,First Class,Home Office,India,Bangalore,Tamil Nadu,North,Office Supplies,Accessories,40741.49,9,,5886.39
ORD-109921,First Class,Consumer,India,Delhi,Telangana,North,Technology,Binders,29721.88,8,0.2,-1817.19
ORD-109922,Standard Class,Home Office,India,Mumbai,Maharashtra,South,Furniture,Accessories,53836.55,8,0.2,-4971.27
ORD-109923,Second Class,Corporate,India,Bangalore,Telangana,South,Office Supplies,Phones,7458.63,7,0,570.74
ORD-109924,Standard Class,Home Office,India,Mumbai,Tamil Nadu,North,,Phones,14764.07,5,,2401.74
ORD-109925,Same Day,Consumer,India,,West Bengal,North,Technology,,21154.16,8,0,3729.47
ORD-109926,,,India,Bangalore,Maharashtra,West,Furniture,Accessories,4246.69,3,0,259.45
ORD-109927,Second Class,Home Office,India,Kolkata,West Bengal,East,Technology,Phones,27730.08,11,0,4136.65
ORD-109928,First Class,Corporate,India,Hyderabad,Tamil Nadu,South,Furniture,Phones,23962.5,3,0.3,-1786.09
ORD-109929,First Class,Consumer,India,,West Bengal,East,Technology,Accessories,56060.71,3,0.05,1905.3
ORD-109930,Same Day,Consumer,India,Hyderabad,Tamil Nadu,West,Office Supplies,Storage,47927.35,6,0,10095.87
ORD-109931,Same Day,Consumer,India,Delhi,Delhi,South,Office Supplies,Accessories,14018.54,4,0.05,742.06
ORD-109932,First Class,Corporate,India,Kolkata,Karnataka,West,Technology,Chairs,1486.57,10,0.05,125.09
ORD-109933,Standard Class,Consumer,India,Kolkata,Karnataka,,Technology,,53473.96,10,0.2,159.31
ORD-109934,,Home Office,India,Delhi,Telangana,North,Furniture,Accessories,47969.11,4,0.1,3161.32
ORD-109935,Same Day,Corporate,India,Mumbai,Tamil Nadu,Central,Office Supplies,Binders,40924.49,4,0,1440.39
ORD-109936,First Class,,India,Mumbai,Maharashtra,South,Office Supplies,Tables,55711.2,8,0.2,-7129.96
ORD-109937,,Consumer,India,Bangalore,Tamil Nadu,East,Technology,Binders,43105.45,9,0.1,-2255.67
ORD-109938,Standard Class,Home Office,India,Bangalore,Tamil Nadu,West,Technology,Phones,55318.23,2,0.2,1665.13
ORD-109939,First Class,Home Office,India,Kolkata,Telangana,Central,Furniture,Storage,26922.71,2,0.1,2762.78
ORD-109940,Standard Class,Corporate,India,Kolkata,Maharashtra,Central,Office Supplies,Storage,42132.04,5,0.05,154.52
ORD-109941,First Class,,India,Kolkata,Delhi,West,Office Supplies,Tables,38485.93,7,0.3,-9529.43
,Second Class,Corporate,India,Bangalore,Tamil Nadu,East,Technology,Accessories,28420.92,7,0.3,-2931.22
ORD-109943,Standard Class,Home Office,India,Kolkata,Telangana,West,Office Supplies,Tables,NA,2,0,
ORD-109944,Same Day,Home Office,India,,Telangana,East,Office Supplies,Tables,24671.48,11,0.05,2932.57
ORD-109945,Standard Class,Consumer,India,Bangalore,Tamil Nadu,West,Furniture,Tables,50155.77,1,0.3,-10363.56
ORD-109946,First Class,Home Office,India,Kolkata,Maharashtra,South,Technology,Binders,30244.56,8,0,7284.12
ORD-109947,First Class,Corporate,India,Kolkata,Telangana,,Furniture,Accessories,1720.57,5,0.05,118.6
ORD-109948,First Class,Consumer,India,Mumbai,Delhi,South,Office Supplies,Chairs,14592.36,5,,2746.09
ORD-109949,Second Class,,India,Kolkata,Tamil Nadu,East,Technology,Binders,2210.13,5,,77.75
ORD-109950,Standard Class,Consumer,India,Chennai,Karnataka,East,Furniture,Storage,1055.77,8,0.3,-183.42
ORD-109951,Second Class,Home Office,India,Delhi,West Bengal,Central,Furniture,Accessories,34355.19,4,0.2,-1034.73
ORD-109952,Second Class,Corporate,India,Kolkata,Telangana,North,Office Supplies,Tables,5397.11,10,0.2,-4.69
ORD-109953,Standard Class,Consumer,India,Kolkata,Delhi,South,Office Supplies,Storage,6766.47,,,933.52
ORD-109954,,Consumer,India,Delhi,Telangana,Central,Furniture,Accessories,22953.38,9,,5421.07
ORD-109955,Second Class,Home Office,India,Hyderabad,Karnataka,West,Office Supplies,Chairs,4188.43,3,0.1,157.19
ORD-109956,Standard Class,Consumer,India,Chennai,Tamil Nadu,West,Technology,Chairs,39030.21,3,0.3,-6503.96
ORD-109957,Same Day,Corporate,India,Chennai,West Bengal,North,Furniture,Phones,43979.69,7,,2050.75
ORD-109958,Standard Class,Consumer,India,Bangalore,Tamil Nadu,East,Furniture,Chairs,954.92,,,55.6
ORD-109959,Second Class,Home Office,India,Delhi,Karnataka,North,Furniture,Accessories,5163.21,4,,559.89
ORD-109960,Same Day,Home Office,India,Mumbai,West Bengal,,Technology,Storage,24081.57,3,0,3534.55
ORD-109961,Second Class,Home Office,India,Chennai,Maharashtra,Central,Office Supplies,Tables,55684.75,10,0.1,7915.64
ORD-109962,Same Day,Corporate,India,Mumbai,Delhi,East,Office Supplies,Storage,47933.32,5,0.1,-3321.11
ORD-109963,Second Class,Home Office,India,Kolkata,West Bengal,South,Technology,Binders,12830.57,9,0.1,-457.75
ORD-109964,Second Class,Consumer,India,Hyderabad,Maharashtra,,Office Supplies,Accessories,44233.6,2,,3484.82
ORD-109965,Second Class,Corporate,India,Hyderabad,Maharashtra,East,,Accessories,24393.52,4,0,3785.32
ORD-109966,Same Day,Home Office,India,Mumbai,Maharashtra,East,Office Supplies,,54361.78,1,0.1,1167.6
ORD-109967,First Class,Home Office,India,Kolkata,Delhi,West,Furniture,Storage,12164.97,4,0,1742.17
ORD-109968,Same Day,Corporate,India,Kolkata,Maharashtra,West,Technology,Phones,23406.31,11,0.3,-2609.74
ORD-109969,First Class,Home Office,India,Hyderabad,Karnataka,Central,Technology,Chairs,32065.3,8,0.2,1276.23
ORD-109970,First Class,Consumer,India,Delhi,Delhi,Central,Furniture,Binders,16409.61,7,0.2,-2369.89
ORD-109971,Same Day,Corporate,India,Bangalore,Maharashtra,East,Office Supplies,,15257.97,6,0.05,662.99
ORD-109972,Second Class,Corporate,India,Mumbai,Delhi,South,Technology,Storage,16111.15,8,,2591.44
ORD-109973,First Class,Consumer,India,Bangalore,,East,Furniture,Storage,46161.71,7,0.05,815.42
ORD-109974,Standard Class,Consumer,India,Hyderabad,Tamil Nadu,South,Furniture,Binders,34614.98,11,0.1,4231.86
ORD-109975,Second Class,Corporate,India,Bangalore,Tamil Nadu,West,Technology,,10106.1,7,0.2,-1224.9
ORD-109976,Second Class,Consumer,India,Mumbai,Delhi,Central,Furniture,Chairs,17754.38,9,0.2,-1839.59
ORD-109977,Second Class,Consumer,India,Mumbai,,,Office Supplies,Chairs,17657.75,8,0,3906.82
